ID,logFC,fdr,pseudo_t,Rank_FC,Rank_t,Normed_FC,Normed_t
FURIN,0.076724782,0.831170918,0.0803096607986648,0.5536287732819525,0.5831085420680796,47.907946567567926,NA
FILIP1,0.210897471,0.83119829,0.08029535891133131,0.6475272960822094,0.5830443159922929,48.609430165647446,NA
RPL31,0.066119696,0.831459298,0.08015900571884976,0.5447013487475916,0.5829800899165061,47.852500903173265,NA
HMGN3,0.231846342,0.831531243,0.08012142845578095,0.6590879897238279,0.5829158638407194,48.7189553567598,NA
DPT,0.111797955,0.831649901,0.0800594598423115,0.5791265253693,0.5828516377649325,48.09131663919335,NA
B630019K06RIK,0.210930093,0.831894212,0.07993189734594976,0.6475915221579961,0.582723185613359,48.60960072046085,NA
AEN,0.105772223,0.831894212,0.07993189734594976,0.5740526653821452,0.582723185613359,48.05981281978028,NA
OTUD5,0.071605047,0.831909826,0.07992374605663234,0.5486833654463712,0.5826589595375723,47.881179494806844,NA
MCOLN1,0.064624587,0.83200645,0.07987330689611465,0.5436737315350032,0.5825947334617855,47.84468415262101,NA
DNPEP,0.084671102,0.832007866,0.0798725677666727,0.558766859344894,0.5825305073859988,47.949491633010354,NA
LRRCC1,0.156550056,0.832374835,0.07968105818871767,0.6109826589595375,0.5824020552344252,48.32529022252891,NA
DUS3L,0.078147028,0.832374835,0.07968105818871767,0.5543994861913937,0.5824020552344252,47.91538237472712,NA
TADA2B,0.066524137,0.832467556,0.07963268337688457,0.5450224791265253,0.5823378291586384,47.8546154074737,NA
MYO1D,0.07146999,0.832482914,0.07962467125307257,0.5484264611432241,0.5822736030828516,47.88047338784118,NA
BRIP1OS,0.111134595,0.832735379,0.07949298382485402,0.578548490687219,0.5822093770070649,48.08784845082289,NA
GM47221,0.167883835,0.833177618,0.07926240520251318,0.6188182402055235,0.582145150931278,48.384545650231914,NA
CTNND2,0.24842632,0.833675967,0.07900271805403378,0.6678869621066152,0.5820809248554913,48.80563903814236,NA
PRMT6,0.098996695,0.834013225,0.07882706267283078,0.5689145793192036,0.5820166987797045,48.02438890604826,NA
POLR2H,0.100832613,0.834518488,0.07856403747791542,0.5703275529865125,0.5819524727039178,48.03398747915592,NA
CD5,0.250196189,0.834518488,0.0785640374779154,0.668529222864483,0.5818240205523443,48.81489229291055,NA
MMGT1,0.079178805,0.834518488,0.0785640374779154,0.5552986512524085,0.5818240205523443,47.920776726198866,NA
ERBB4,0.186643079,0.834571681,0.07853635601790468,0.6308285163776494,0.5817597944765575,48.48262300171417,NA
GM45453,0.200137615,0.834687414,0.07847613504501294,0.640655105973025,0.5816955684007707,48.553175330494675,NA
PDXP,0.242258086,0.834855674,0.07838859685531578,0.6642260757867694,0.5816313423249839,48.77339018770667,NA
3830408C21RIK,0.248685316,0.835101131,0.0782609281382651,0.6680154142581888,0.5815028901734104,48.806993124784896,NA
RIOK3,0.059354127,0.835101131,0.0782609281382651,0.5397559409120103,0.5815028901734104,47.817129057229465,NA
YEATS2,0.122000326,0.835140261,0.07824057905200561,0.5867052023121387,0.5814386640976237,48.1446568231858,NA
BC029722,0.107948027,0.835177447,0.07822124180313451,0.5759152215799614,0.5813744380218369,48.07118838980136,NA
C1QTNF7,0.192558987,0.835493367,0.07805699363023476,0.6345536287732819,0.5813102119460501,48.51355263769804,NA
GM8113,0.24391010900000001,0.835685168,0.07795730575782048,0.6655105973025048,0.5811817597944765,48.78202731830893,NA
DFFA,0.076686605,0.835685168,0.07795730575782048,0.5534360950545921,0.5811817597944765,47.90774697002298,NA
PCDHGA9,0.242620263,0.83571389,0.07794237957241823,0.66461143224149,0.581053307642903,48.77528372674948,NA
SMCR8,0.071606791,0.83571389,0.07794237957241823,0.548747591522158,0.581053307642903,47.881188612812934,NA
DENND2D,0.115427314,0.835760621,0.07791809560600943,0.5818240205523443,0.5809248554913294,48.11029170654139,NA
SUPT16,0.075741725,0.835760621,0.07791809560600943,0.5524084778420039,0.5809248554913294,47.902806934706604,NA
FBXO5,0.215530579,0.836551646,0.077507241933585,0.6503532434168272,0.5808606294155427,48.633653048071224,NA
TELO2,0.133326162,0.836605259,0.07747940972012471,0.5953114964675659,0.5806679511881824,48.20387072318103,NA
MAN2A1,0.099893171,0.836605259,0.07747940972012471,0.5697495183044315,0.5806679511881824,48.02907587486999,NA
INO80E,0.095171672,0.836605259,0.07747940972012471,0.5666024405908799,0.5806679511881824,48.00439086533837,NA
CARF,0.129959106,0.836644986,0.07745878732136832,0.5922286448298009,0.5806037251123957,48.186267032180886,NA
B930059L03RIK,0.239377274,0.83674651,0.07740609037251897,0.6630700064226076,0.5804752729608221,48.75832868463766,NA
SPNS1,0.076324405,0.83674651,0.07740609037251897,0.5528580603725113,0.5804752729608221,47.905853310731224,NA
SLC39A2,0.243509802,0.836841622,0.07735672743068465,0.6653179190751445,0.5803468208092486,48.779934427447245,NA
INIP,0.096506697,0.836841622,0.07735672743068465,0.5672447013487476,0.5803468208092486,48.0113706624007,NA
MRAP,0.123088805,0.837096757,0.07722434056998723,0.5877970456005138,0.5802825947334618,48.150347624876105,NA
1190002N15RIK,0.086203993,0.837415151,0.07705918586636655,0.5599229287090559,0.5802183686576751,47.95750591596285,NA
DHX33,0.066781293,0.837469156,0.07703117906803986,0.5452793834296724,0.5800899165061014,47.85595987420156,NA
BRD4,0.061164512,0.837469156,0.07703117906803986,0.5410404624277456,0.5800899165061014,47.82659413833631,NA
ABLIM3,0.118223008,0.83747649,0.07702737582136389,0.5838792549775209,0.5799614643545279,48.124908194448615,NA
USP16,0.067573374,0.83747649,0.07702737582136389,0.5458574181117534,0.5799614643545279,47.860101043570616,NA
GM8228,0.240885808,0.837577949,0.07697476489378159,0.6635838150289017,0.5798972382787412,48.766215623969586,NA
PPP1R12A,0.088742744,0.838207739,0.0766483337318575,0.5614643545279383,0.5798330122029544,47.97077905075191,NA
GM44641,0.243513456,0.838296192,0.07660250663997525,0.6653821451509313,0.5797687861271676,48.779953531343025,NA
MUS81,0.103669492,0.8384123,0.07654235895893709,0.5725754656390495,0.5797045600513808,48.04881929107732,NA
DPH2,0.126566627,0.838441218,0.07652737979982255,0.5900449582530507,0.5796403339755941,48.168530424283524,NA
PRDM5,0.244209161,0.838755127,0.07636481213323058,0.6655748233782915,0.5795761078998073,48.78359082631147,NA
ENTPD4,0.127364744,0.838995509,0.0762403638694384,0.5906872190109185,0.5795118818240206,48.17270315115529,NA
LIME1,0.155402469,0.839865227,0.07579039949311928,0.6105330764290302,0.5792549775208735,48.319290391535965,NA
EOGT,0.110705307,0.839865227,0.07579039949311928,0.5782273603082851,0.5792549775208735,48.0856040410768,NA
ADO,0.07121598,0.839865227,0.07579039949311928,0.5481053307642904,0.5792549775208735,47.87914536907613,NA
PISD,0.070033664,0.839865227,0.07579039949311928,0.5476557482337829,0.5792549775208735,47.872963967421825,NA
SEBOX,0.241974488,0.840020289,0.07571022430200922,0.6640333975594092,0.5790622992935132,48.77190747653101,NA
TRIM3,0.101364051,0.840020289,0.07571022430200922,0.5705844572896596,0.5790622992935132,48.03676595101315,NA
WDR75,0.082410463,0.840020289,0.07571022430200922,0.5570327552986513,0.5790622992935132,47.937672527412204,NA
MPHOSPH8,0.082255313,0.840036266,0.07570196419562539,0.5569043031470777,0.57899807321772645,47.936861369932586,NA
DHX35,0.113340933,0.840111368,0.07566313857870749,0.5803468208092486,0.5789338471419396,48.09938365914551,NA
GM6548,0.16600519,0.840265554,0.07558343963938263,0.6177263969171484,0.5788696210661528,48.37472369120333,NA
GOLGA1,0.089924478,0.840566517,0.07542791360699783,0.5628131021194605,0.5788053949903661,47.97695740958538,NA
RND1,0.075754419,0.840692773,0.07536268597133639,0.5524727039177906,0.5787411689145793,47.902873301661465,NA
4933431K14RIK,0.178728127,0.840825224,0.07529426834078569,0.6257546563904945,0.578291586384072,48.44124193490416,NA
DCAF6,0.111349266,0.840825224,0.07529426834078569,0.5786127167630057,0.578291586384072,48.08897079685774,NA
"NAA25",0.098085163,0.840825224,0.07529426834078569,0.5681438664097623,0.578291586384072,48.01962322122901,NA
ASPG,0.086200827,0.840825224,0.07529426834078569,0.5598587026332691,0.578291586384072,47.95748936343575,NA
INTS5,0.075996564,0.840825224,0.07529426834078569,0.5526653821451509,0.578291586384072,47.904139287661465,NA
CFB,0.066680772,0.840825224,0.07529426834078569,0.5452151573538857,0.578291586384072,47.85543432885185,NA
HYAL2,0.065372669,0.840825224,0.07529426834078569,0.5442517662170842,0.578291586384072,47.848595285780284,NA
ALCAM,0.088101916,0.841000736,0.07520362413003215,0.561014771997431,0.5781631342324984,47.967428664510564,NA
RANBP3,0.062289999,0.841000736,0.07520362413003215,0.5420038535645472,0.5781631342324984,47.83247842578882,NA
MRPL52,0.077729773,0.841020821,0.07519325231923922,0.5540783558124599,0.5780989081567116,47.913200876086094,NA
GM13736,0.233752683,0.841129725,0.07513701905707874,0.6603082851637765,0.5779704560051381,48.728922116417166,NA
ACP5,0.080960406,0.841129725,0.07513701905707874,0.5560693641618497,0.5779704560051381,47.93009131837957,NA
ESRP1,0.226498686,0.841533983,0.07492834156411515,0.6565189466923571,0.5779062299293514,48.69099666412174,NA
GM15611,0.198501973,0.841623434,0.07488218061048729,0.6393063583815028,0.577456647398844,48.54462384327414,NA
KAZALD1,0.190253817,0.841623434,0.07488218061048729,0.6332691072575466,0.577456647398844,48.50150071448,NA
TEAD2,0.171698786,0.841623434,0.07488218061048729,0.6216441875401413,0.577456647398844,48.404491032365364,NA
AMMECR1,0.150342485,0.841623434,0.07488218061048729,0.6078998073217726,0.577456647398844,48.292835709819435,NA
CBWD1,0.10546475,0.841623434,0.07488218061048729,0.5738599871547848,0.577456647398844,48.05820528498344,NA
PPWD1,0.092043913,0.841623434,0.07488218061048729,0.5642903018625562,0.577456647398844,47.98803827038333,NA
MFN1,0.061978161,0.841623434,0.07488218061048729,0.5418754014129736,0.577456647398844,47.830848069835696,NA
ZFP521,0.205373872,0.841877612,0.07475103949367921,0.6436095054592165,0.5773924213230571,48.58055160526569,NA
GM16042,0.184294055,0.841932709,0.07472261785642054,0.6288375080282594,0.5773281952472704,48.47034180037747,NA
NEURL4,0.074756256,0.84220670500000006,0.07458130538439559,0.5518946692357097,0.5772639691714836,47.8976546913919,NA
CDK2AP1,0.06985473,0.842223345,0.07457272484383938,0.5475272960822094,0.5771997430956969,47.87202846208855,NA
GM37422,0.220035004,0.842444567,0.07445866616943415,0.6532434168272319,0.5770712909441233,48.65720314816856,NA
FYB2,0.146451089,0.842444567,0.07445866616943415,0.6060372511239563,0.5770712909441233,48.272490656828566,NA
NINL,0.203078381,0.84261816,0.07436918524856904,0.6420038535645473,0.5770070648683365,48.56855028593579,NA
ZYX,0.059658383,0.842754498,0.07429892085817226,0.5400770712909442,0.5769428387925498,47.81871977286025,NA
OGN,0.154063792,0.843187426,0.07407587848296646,0.6097623635195889,0.576878612716763,48.31229150103429,NA
RPS19BP1,0.07832127,0.843560267,0.07388388439607792,0.5545279383429672,0.5768143866409763,47.916293349277964,NA
GM44220,0.169475208,0.843931263,0.07369292460121118,0.6201669877970456,0.5767501605651895,48.392865689624784,NA
RAF1,0.051216388,0.844532105,0.07338383601681484,0.5328195247270392,0.5766859344894028,47.774583212195736,NA
SLC9B2,0.233115615,0.844533381,0.07338317984360722,0.6599229287090559,0.5766217084136159,48.72559138826234,NA
PRKCSH,0.058561556,0.844977866,0.07315466714493751,0.5388567758509955,0.5765574823378291,47.8129853260353,NA
USP54,0.130494461,0.845045346,0.07311998573766887,0.5928066795118818,0.5764932562620424,48.18906598295432,NA
ZFP775,0.124488343,0.845252042,0.0730137713717044,0.5886319845857418,0.576300578034682,48.15766470974044,NA
TMCO4,0.082223157,0.845252042,0.0730137713717044,0.5568400770712909,0.576300578034682,47.93669325146714,NA
ZMPSTE24,0.06135248,0.845252042,0.0730137713717044,0.5412973667308928,0.576300578034682,47.82757687535937,NA
RNF216,0.076204815,0.845581942,0.07284430026720365,0.5527296082209378,0.5762363519588953,47.90522806855922,NA
CTSW,0.212967094,0.845825914,0.07271901328370309,0.6488118175979448,0.5757225433526012,48.62025059862473,NA
DDC,0.124146758,0.845825914,0.07271901328370309,0.5883750802825948,0.5757225433526012,48.1558788300906,NA
MFAP1B,0.111756398,0.845825914,0.07271901328370309,0.5790622992935132,0.5757225433526012,48.09109937028339,NA
ZFP800,0.087900866,0.845825914,0.07271901328370309,0.5607578676942839,0.5757225433526012,47.96637753198543,NA
IL17RB,0.085351474,0.845825914,0.07271901328370309,0.5590879897238279,0.5757225433526012,47.95304876376587,NA
INO80C,0.074332595,0.845825914,0.07271901328370309,0.5513166345536288,0.5757225433526012,47.89543970080879,NA
VAPB,0.065173957,0.845825914,0.07271901328370309,0.5440590879897238,0.5757225433526012,47.84755637682064,NA
CDS2,0.057453578,0.845825914,0.07271901328370309,0.5382145150931278,0.5757225433526012,47.807192579390474,NA
GM35035,0.233628885,0.845893561,0.0726842809072457,0.660179833012203,0.5755940912010277,48.728274873918544,NA
TXN2,0.055390676,0.845893561,0.0726842809072457,0.5368657675016056,0.5755940912010277,47.79640728524283,NA
TAX1BP1,0.07896159,0.846078742,0.07258921660077705,0.5551059730250482,0.5755298651252408,47.91964107958634,NA
RHOX5,0.228167757,0.846149239,0.0725530318095406,0.6574823378291587,0.575465639049454,48.69972292532479,NA
FAM110A,0.13580466,0.846163377,0.07254577540156112,0.5976878612716763,0.5754014129736673,48.216828842361856,NA
RNF180,0.216537599,0.846201662,0.07252612601876327,0.651252408477842,0.5753371868978805,48.63891796463661,NA
SUN2,0.122630954,0.846433007,0.07240740948839597,0.5872832369942197,0.5752729608220938,48.147953881639246,NA
RASGRP4,0.226116477,0.846454109,0.07239658244379157,0.6563262684649968,0.5750160565189467,48.68899839348607,NA
GPM6A,0.18926614,0.846454109,0.07239658244379157,0.6328195247270392,0.5750160565189467,48.49633692726769,NA
GIN1,0.131141061,0.846454109,0.07239658244379157,0.5933847141939628,0.5750160565189467,48.19244654644976,NA
RGL1,0.102891529,0.846454109,0.07239658244379157,0.571868978805395,0.5750160565189467,48.044751933640576,NA
EIF3L,0.054164422,0.84654977,0.07234750394492587,0.5357739242132306,0.5749518304431599,47.78999616629984,NA
FAM208B,0.109559529,0.846595297,0.07232414844483581,0.5770712909441233,0.5748876043673732,48.07961366792387,NA
CUX1,0.057884057,0.846730123,0.07225498963194704,0.5383429672447013,0.5748233782915864,47.80944321594004,NA
SEC23B,0.12133723,0.846827309,0.07220514503528075,0.5861271676300578,0.5747591522157997,48.14119001506398,NA
ZFP36L1-PS,0.231724061,0.847372714,0.07192552469899294,0.659023763648041,0.5746949261400128,48.718316045462565,NA
GM17259,0.222741887,0.847407907,0.07190748799794217,0.6549132947976879,0.5744380218368658,48.67135531311788,NA
MBLAC1,0.174866415,0.847407907,0.07190748799794217,0.6234425176621708,0.5744380218368658,48.4210520762325,NA
DDX59,0.10620037,0.847407907,0.07190748799794217,0.5747591522157997,0.5744380218368658,48.06205126413363,NA
DR1,0.071534272,0.847407907,0.07190748799794217,0.548490687219011,0.5744380218368658,47.88080946792563,NA
9930104L06RIK,0.10981862,0.84771319,0.07175105938173662,0.5773281952472704,0.574373795761079,48.080968251246794,NA
GM2163,0.227098256,0.847890726,0.07166011490503024,0.656840077071291,0.5743095696852922,48.69413134468926,NA
PRL8A1,0.217777455,0.847945116,0.07163225692928309,0.6519588953114964,0.5742453436095054,48.645400197753226,NA
GSTT1,0.072284754,0.847980088,0.07161434558910433,0.549325626204239,0.5741811175337187,47.88473314879972,NA
FBXL17,0.106561943,0.84803301,0.07158724234018977,0.5751445086705202,0.5740526653821452,48.06394164533489,NA
RAB10OS,0.099481645,0.84803301,0.07158724234018977,0.5691714836223507,0.5740526653821452,48.02692432866983,NA
TERF2,0.083431482,0.84813282,0.07153613067230667,0.5576107899807322,0.5739242132305716,47.943010633752365,NA
ARIH2,0.076491808,0.84813282,0.07153613067230667,0.5531149646756583,0.5739242132305716,47.9067285295231,NA
KLHL23,0.183788418,0.848152575,0.07152601505436212,0.6281952472703918,0.5737315350032113,48.46769822168254,NA
KLHL24,0.11406489,0.848152575,0.07152601505436212,0.5809248554913294,0.5737315350032113,48.10316866162999,NA
MCTP2,0.099277706,0.848152575,0.07152601505436212,0.5690430314707772,0.5737315350032113,48.02585809183301,NA
THG1L,0.118671705,0.848178822,0.07151257554921871,0.5843288375080282,0.5736673089274246,48.127254078609944,NA
EIF2AK2,0.104933424,0.848222534,0.07149019419432294,0.573538856775851,0.5736030828516377,48.05542739868623,NA
RAB9,0.094886435,0.848251132,0.07147555211193339,0.566281310211946,0.573538856775851,48.002899585119145,NA
TUG1,0.078545484,0.848835165,0.07117663706016396,0.5547206165703276,0.5734746307000642,47.917465588163765,NA
